siren,Subventions d’exploitation
328296652,NA
328340708,NA
328386669,NA
328398862,748
328401096,NA
328426119,NA
328431127,NA
328480298,NA
328489505,NA
328526553,5618
328611876,NA
328612197,NA
328705462,NA
328759352,1268
328778089,9633
328801014,11333
328815246,3344
328986849,NA
329020788,NA
329025365,NA
329073621,NA
329133334,1000
329152375,57638
329200216,NA
329277552,NA
329361026,NA
329392898,2745
329402507,2700
329627731,NA
329628630,3500
329690226,NA
329803134,NA
329859052,NA
329922785,NA
329991640,NA
330066531,NA
330147877,NA
330160391,NA
330189150,NA
330430646,NA
330456039,NA
330588351,10686
330589755,NA
330597550,NA
330598202,4272
330607664,NA
330687526,NA
330714569,NA
330730573,NA
330762345,NA
330939356,NA
331171389,NA
331193748,365
331195552,4941
331279679,NA
331376004,NA
331396002,3000
331417964,580
331431783,NA
331456012,NA
331476671,NA
331554014,NA
331579144,NA
331580613,NA
331662916,NA
331688168,573
331804328,NA
331832675,NA
331941088,806
331941617,29440
332109750,NA
332212240,NA
332346436,NA
332376003,NA
332403252,NA
332538511,NA
332626860,NA
332774371,NA
332835131,4200
332910512,NA
333019180,NA
333072833,1000
333161529,NA
333222321,NA
333285401,NA
333295350,NA
333306801,NA
333352565,NA
333362960,NA
333363844,NA
333385037,NA
333392389,NA
333433522,12000
333491025,NA
333542157,NA
333707727,NA
333821528,835
334027620,NA
334203999,NA
334236643,NA
334240645,NA
334267432,1543
334427085,NA
334501335,NA
334518412,NA
334559408,NA
334686227,NA
334766599,NA
334784303,NA
334822566,NA
335017356,NA
335050332,NA
335129698,NA
336320072,NA
337598908,1500
337663447,NA
337696132,NA
337844237,NA
337874309,NA
337941223,NA
337961361,NA
337996003,NA
338029994,NA
338039035,NA
338071525,NA
338129166,NA
338158090,NA
338224629,NA
338418296,NA
338421878,NA
338484744,NA
338518947,NA
338631047,NA
338748536,NA
338885411,2500
338925191,6584
339040784,NA
339095549,NA
339127839,NA
339143265,4694
339178162,NA
339278509,NA
339298531,NA
339302309,NA
339306540,NA
339383440,NA
339425514,NA
339486078,NA
339513004,312
339533051,NA
339563645,4639
339637605,NA
339667313,NA
339704595,NA
339714339,2000
339766024,NA
339901233,NA
340058320,NA
340064112,NA
340081165,NA
340116821,1716
340214444,NA
340220771,NA
340255306,NA
340275783,NA
340296375,NA
340310655,NA
340383074,750
340408426,NA
340409713,NA
340533496,1800
340556489,3200
340590645,NA
340596147,NA
340738111,NA
340948868,NA
341035368,4674
341084507,11570
341092195,6257
341109395,NA
341125912,NA
341139434,NA
341179778,NA
341222479,10500
341238723,NA
341263598,NA
341313526,NA
341550259,NA
341550663,NA
341715886,NA
341824084,NA
341953339,NA
341992899,NA
342013166,NA
342113701,NA
342165164,NA
342356169,2500
342451168,NA
342492220,NA
342501392,NA
342517158,NA
342527090,NA
342584117,35787
342613874,NA
342710191,NA
342867660,NA
342979564,NA
342989589,5900
342992195,NA
343045753,NA
343055778,NA
343058020,NA
343113106,NA
343152658,NA
343165205,3671
343291464,NA
343294195,7916
343341988,1000
343481206,4000
343491254,850
343518833,NA
343552931,NA
343561494,NA
343622643,NA
343716460,NA
343743068,NA
343789384,NA
343796553,NA
343802534,NA
343842795,NA
343855755,NA
343906194,NA
343964227,NA
343979241,NA
343993101,NA
344004973,NA
344025317,NA
344071592,NA
344074760,NA
344080833,NA
344122296,NA
344130281,NA
344226527,854
344318852,NA
344438585,NA
344441753,NA
344477195,NA
344570148,NA
344733324,NA
344794276,NA
344809231,NA
344918552,NA
344928817,13
345035679,NA
345171250,NA
345176051,NA
345202147,NA
345210058,NA
345353924,NA
345384119,NA
347280141,NA
347422982,NA
347442600,NA
347523250,NA
347529539,NA
347536906,1000
347540130,2574
347570350,20755
347647976,1587
347648131,NA
347667438,NA
347767915,NA
347804247,NA
347821282,NA
347830267,NA
347998957,NA
348072901,15899
348076985,NA
348112863,4848
348233073,NA
348270232,NA
348301227,NA
348326489,NA
348332842,NA
348518093,NA
348534413,2986
348627282,NA
348729005,NA
348746348,NA
348768748,NA
348777467,NA
348823238,NA
348841263,22501
348842964,NA
348896259,NA
348918012,NA
349099861,NA
349138396,NA
349166173,NA
349224808,1000
349311878,NA
349320333,NA
349365635,NA
349369868,NA
349374868,NA
349397877,NA
349486936,NA
349686782,NA
349690768,NA
349703744,NA
349732115,NA
349797225,NA
349809285,3251
349862250,NA
349910356,NA
350017422,NA
350039434,NA
350066932,NA
350072732,1800
350083598,4000
350086245,NA
350130019,1182
350131835,NA
350283438,NA
350351763,NA
350358271,NA
350362240,NA
350454096,NA
350460101,NA
350481610,NA
350490678,NA
350564043,493001
350641825,NA
350665022,NA
350735700,NA
350740718,NA
350802831,NA
350811451,NA
350828729,NA
350939070,NA
350943916,NA
350948949,NA
350968533,NA
350992012,NA
351029871,NA
351048798,NA
351057732,NA
351166442,NA
351190160,NA
351197892,NA
351226378,NA
351338462,NA
351338660,NA
351339189,1380
351436985,1097
351490032,NA
351536099,NA
351560347,370630
351571617,NA
351636873,NA
351642863,NA
351649116,NA
351705512,NA
351725858,NA
351773817,NA
351780515,NA
351840400,NA
351877352,NA
351976832,NA
352051619,NA
352128870,NA
352145668,NA
352160691,87290
352344618,NA
352407860,NA
352468706,2500
352502900,NA
352568869,NA
352572671,9862
352602817,1399
352637888,NA
352649206,NA
352681779,21421
352725352,NA
352764195,NA
352946719,NA
352966501,NA
353079478,1525
353155492,NA
353169618,NA
353216039,NA
353326044,NA
353339179,NA
353379654,550
353429889,NA
353451123,NA
353498405,NA
353498439,NA
353498777,NA
353553266,NA
353555030,NA
353613136,NA
353705510,NA
353715295,NA
353746084,2620
353779994,NA
353901457,8880
353948763,NA
353992704,NA
354047425,NA
354063448,NA
354067472,NA
354073736,1800
360500011,NA
364500868,4200
372201046,NA
377150149,NA
377488028,NA
377523253,2400
377562277,NA
377568621,NA
377629241,NA
377687694,NA
377733126,NA
377768379,NA
377899893,NA
377942057,NA
377970157,NA
378166995,NA
378205355,NA
378207575,NA
378270227,NA
378303770,NA
378371595,NA
378389977,NA
378429690,NA
378433114,NA
378444186,NA
378458830,NA
378526206,NA
378528350,NA
378535330,NA
378583215,NA
378669170,NA
378698450,NA
378876585,4000
378899934,NA
378900203,NA
378967053,NA
378967491,NA
378997423,NA
379059538,NA
379072200,NA
379086770,NA
379087059,NA
379166325,67624
379198443,4000
379274129,NA
379312234,NA
379342587,NA
379358336,NA
379387434,NA
379437148,NA
379455447,22750
379456973,3123
379470040,NA
379473531,NA
379509433,944
379527203,NA
379556129,NA
379601180,NA
379840168,NA
379923188,NA
379948912,NA
379959281,NA
379984891,4400
379994734,11817734
380034710,NA
380044404,NA
380067959,1840
380110346,NA
380115915,NA
380177576,NA
380305078,NA
380307116,NA
380343806,NA
380357509,NA
380385088,NA
380405530,NA
380422147,NA
380422543,NA
380424184,NA
380446880,NA
380468348,NA
380497214,NA
380514851,NA
380519280,4000
380519686,13354
380522359,NA
380533687,NA
380549907,NA
380554014,NA
380579078,NA
380683607,NA
380713503,NA
380788083,8200
380792440,21524
380826073,NA
380827493,NA
380860635,NA
380870048,NA
380870998,NA
380946897,884
380977538,675125
381041029,1500
381065978,NA
381067768,NA
381070218,NA
381078138,NA
381112697,NA
381125434,NA
381150184,NA
381154988,NA
381188473,76
381249523,2227
381252121,NA
381340678,NA
381352707,NA
381491240,NA
381491919,833
381499151,NA
381546605,3560
381558873,113000
381590199,9578
381633049,2400
381653625,NA
381703503,NA
381728062,NA
381787357,NA
381794189,NA
381871037,NA
381905140,NA
381979855,1579
381994490,NA
382006831,NA
382080547,24500
382124626,NA
382148450,NA
382210482,NA
382292597,NA
382335412,NA
382338267,NA
382403681,NA
382441624,NA
382445922,NA
382495331,1476
382552487,NA
382574671,NA
382575678,3000
382655066,NA
382698322,NA
382698876,NA
382725208,NA
382827384,NA
382868693,NA
382917672,NA
382987584,NA
382995884,NA
383003506,NA
383006525,NA
383068756,NA
383069549,NA
383082815,NA
383089562,NA
383096047,NA
383127990,1125
383262441,NA
383299989,NA
383311255,6359
383340866,NA
383345964,NA
383409059,NA
383438579,NA
383471786,NA
383474947,NA
383485158,NA
383490026,NA
383568300,NA
383606902,NA
383610680,NA
383651486,NA
383666120,674040
383686052,1000
383703790,22549
383715877,NA
383729597,NA
383751567,NA
383752219,NA
383773314,NA
383817400,31325
383831153,NA
383842192,NA
383944501,NA
383969649,NA
383996733,NA
384026951,145
384033908,NA
384037917,NA
384061347,22404
384075941,NA
384101697,NA
384111894,NA
384179784,NA
384206546,4750
384211710,23017
384246286,6885
384288098,NA
384349247,17781
384352134,NA
384359535,NA
384363891,NA
384373387,NA
384394094,NA
384439113,NA
384525622,NA
384568960,NA
384576385,NA
384618534,NA
384661898,NA
384679163,NA
384708715,NA
384729737,NA
384850079,NA
384853271,NA
384854857,NA
384867156,NA
384886024,NA
384906418,1200
384922266,NA
384981742,NA
385011804,NA
385019336,NA
385070636,NA
385091210,1908
385128566,NA
385142997,10948
385183314,2000
385254008,3300
385259817,NA
385295738,NA
385337498,NA
385387162,NA
385394028,NA
387506454,NA
387513393,NA
387528904,15000
387554678,NA
387558042,NA
387583024,NA
387585730,NA
387589021,NA
387591522,8581
387601370,NA
387668916,1231
387750094,1458
387876998,NA
387888894,NA
387978356,NA
388036733,NA
388052052,NA
388116527,NA
388154387,NA
388158602,NA
388168213,NA
388188161,1406
388198228,NA
388212698,23750
388251548,NA
388281586,628033
388415739,NA
388421562,NA
388456105,NA
388478489,NA
388530073,NA
388530958,2000
388534141,NA
388666844,NA
388684045,NA
388686792,NA
388720377,NA
388737819,NA
388777393,NA
388797938,NA
388821225,NA
388834319,NA
388864902,NA
388925331,NA
388993388,2167
389001579,NA
389002379,NA
389019886,NA
389030511,NA
389036633,NA
389126541,4301
389155581,NA
389160441,76203
389161050,NA
389230038,NA
389231473,NA
389235250,2000
389244518,4939
389285875,NA
389316274,NA
389317918,400
389352659,NA
389385121,NA
389390832,NA
389478041,NA
389549031,NA
389609355,NA
389629718,2305
389652116,NA
389675869,3841
389708439,NA
389747924,NA
389760729,NA
389785411,21192
389806464,NA
389858630,NA
389874751,NA
389877747,NA
389893462,NA
389913229,NA
389982513,NA
390013944,NA
390020857,NA
390032480,NA
390069201,NA
390144475,NA
390158228,NA
390158921,NA
390184380,2360
390197333,NA
390204725,142
390217875,NA
390236669,NA
390242493,NA
390285773,NA
390292530,NA
390310886,NA
390312890,NA
390328730,NA
390334084,NA
390355352,NA
390415271,NA
390453777,NA
390543957,7246
390549889,NA
390568228,NA
390724888,NA
390909778,NA
390946549,NA
390955565,NA
390967859,NA
390990927,NA
391012408,NA
391018330,NA
391046307,NA
391091444,NA
391104122,7054
391118338,675
391146701,NA
391149002,NA
391160488,NA
391243466,NA
391255726,NA
391259447,NA
391296381,NA
391297116,NA
391354594,NA
391355195,NA
391458924,NA
391463510,NA
391529948,8205
391530755,1400
391552932,NA
391573235,NA
391609666,1282
391622693,NA
391628708,NA
391648748,NA
391730066,NA
391764156,2374
391793379,NA
391797040,NA
391797537,1857
391864097,NA
391940731,NA
392022869,NA
392031902,NA
392034005,NA
392041547,NA
392060737,NA
392182259,NA
392188033,NA
392250445,NA
392359311,NA
392371936,NA
392414074,NA
392445466,1500
392447587,NA
392454112,NA
392474862,NA
392485579,NA
392487062,NA
392516100,NA
392541686,NA
392591749,7100
392612685,NA
392620365,NA
392621124,117000
392633509,NA
392657714,NA
392693784,1560
392710620,599
392754297,NA
392802187,NA
392840187,NA
392998035,4000
393001524,29940
393006739,NA
393020771,NA
393047402,4799
393050448,NA
393109087,1240
393109202,NA
393152186,NA
393156591,NA
393159413,NA
393162565,NA
393223953,3250
393236724,NA
393277322,NA
393326673,NA
393344437,NA
393373287,NA
393410170,NA
393442389,600
393500152,NA
393520911,NA
393533997,2335
393639679,NA
393696026,NA
393706775,NA
393729108,NA
393756390,NA
393810007,NA
393850169,NA
393850870,NA
393876487,NA
393938550,1442
393941729,NA
393945522,NA
393977665,NA
393986989,NA
394125561,NA
394134977,NA
394147110,NA
394188726,NA
394233506,NA
394363592,7000
394380026,NA
394389613,NA
394395552,NA
394436679,NA
394442560,315
394535652,NA
394549893,NA
394587356,NA
394645485,NA
394665590,NA
394671739,NA
394735773,NA
394745202,NA
394746929,NA
394790430,NA
394810782,NA
394815039,NA
394831259,6737
394862221,NA
394885958,NA
394933899,NA
395086051,NA
395096845,NA
395160617,7049
395180177,120
395180425,NA
395187719,14647
395202443,NA
395207061,NA
395225428,NA
395282239,5052
395288228,NA
395293996,NA
395550155,7490
396720096,NA
397501917,NA
397522038,NA
397558628,NA
397632159,NA
397815754,7025
397884644,NA
397932658,1643
397967282,NA
397974825,NA
397992082,NA
397993916,NA
398053025,NA
398054817,NA
398116590,NA
398158782,NA
398179531,NA
398179945,NA
398214114,NA
398246140,NA
398260729,NA
398285098,NA
398418038,2000
398421131,NA
398453563,1375
398633081,NA
398635821,NA
398645663,4895
398680355,NA
398686865,NA
398704445,1278
398745281,NA
398770636,NA
398827253,2231
398839563,NA
398906834,4000
399002997,NA
399076991,NA
399103647,NA
399121433,NA
399133750,NA
399134451,NA
399140961,NA
399145937,NA
399150093,NA
399213552,NA
399230390,NA
399248251,NA
399279389,NA
399279488,NA
399294131,NA
399308204,NA
399315985,3484
399319201,13804
399332444,7456
399332618,NA
399334283,NA
399341304,18904
399355429,90568
399366467,262705
399366574,NA
399378660,11703
399389659,NA
399390145,11306
399390590,2000
399393826,NA
399404417,NA
399407584,NA
399422195,1525
399430438,55620
399434612,NA
399440999,2000
399445030,12861
399463918,NA
399473859,NA
399484682,NA
399504448,408565
399531060,NA
399539345,NA
399539782,10453
399553163,1250
399589654,NA
399599489,NA
399621887,NA
399712603,2000
399723287,NA
399724368,2072
399766831,32516
399794130,NA
399802297,NA
399848969,NA
399866581,NA
399897032,NA
399910306,NA
399932102,NA
399941053,NA
399948470,NA
400009981,NA
400013868,NA
400016663,NA
400063814,NA
400079687,NA
400096475,NA
400113072,NA
400132775,NA
400160933,NA
400177515,NA
400181046,NA
400256681,NA
400267175,NA
400327433,NA
400364329,982
400375283,NA
400430047,NA
400489266,NA
400567160,NA
400571824,NA
400579561,NA
400592861,NA
400617460,10026
400715074,3111
400718763,1625
400786935,NA
400809612,NA
400857090,NA
400884466,NA
400913950,NA
400966594,NA
400966834,NA
400976981,NA
401007414,NA
401065651,4434
401080494,NA
401091269,NA
401094172,NA
401158472,NA
401243548,NA
401248265,NA
401260997,NA
401261268,NA
401268479,NA
401330915,NA
401377197,72956
401387345,NA
401388079,2000
401421789,NA
401439492,NA
401463781,3500
401477013,NA
401481551,NA
401481809,NA
401522032,NA
401523881,NA
401629142,NA
401632252,NA
401676804,NA
401679584,NA
401699574,NA
401716907,NA
401728811,NA
401773254,NA
401852777,273891
401898697,NA
401904701,NA
401930995,NA
401956263,NA
401957428,NA
401974423,NA
402061303,NA
402170849,NA
402188650,NA
402228167,NA
402257018,NA
402281919,NA
402330203,NA
402331235,NA
402344501,1167
402363527,NA
402554760,NA
402557656,NA
402561245,NA
402677298,1320
402707426,NA
402737936,NA
402751036,NA
402757751,NA
402776322,2035
402810550,NA
402857718,NA
402898597,15685
402926562,NA
402970966,NA
402973747,NA
402975296,NA
402984090,NA
402990816,NA
403001431,9036
403031867,2615
403032329,2376
403053804,NA
403059843,6957
403064694,5067
403071525,2000
403074263,1920
403087042,9800
403133598,NA
403141476,NA
403166523,NA
403202419,NA
403211808,NA
403236342,NA
403244536,NA
403256878,NA
403269343,NA
403284532,NA
403302953,NA
403307689,NA
403333743,NA
403338122,NA
403402233,3600
403443070,NA
403444722,NA
403461742,18555
403505688,NA
403552797,NA
403556616,NA
403577547,NA
403629918,NA
403736523,NA
403754922,NA
403812555,NA
403858848,2000
403880693,NA
403913288,NA
403917859,NA
403944069,3600
403945363,NA
403946890,NA
404012817,NA
404207219,NA
404287088,NA
404307852,NA
404318404,NA
404351488,NA
404352122,NA
404362097,NA
404393076,NA
404406613,NA
404409856,NA
404533051,NA
404573511,NA
404818494,454528
404873036,1742
405036641,NA
405231572,NA
405310806,252
405334046,3794
405337726,NA
405376468,NA
405396110,NA
407150119,4100
407505924,NA
407522093,NA
407524933,NA
407568369,NA
407715721,NA
407724145,1472
407725076,NA
407769397,8680
407876093,4473
407880236,NA
407910918,NA
407932128,NA
407988096,NA
408024115,NA
408035137,NA
408124147,NA
408128320,NA
408138113,NA
408200178,12501
408231124,NA
408231454,NA
408250744,NA
408261543,NA
408294874,NA
408299816,NA
408309136,NA
408373231,NA
408374643,NA
408394856,NA
408402485,NA
408433498,NA
408457752,NA
408504264,NA
408531929,NA
408622819,NA
408718161,NA
408752640,NA
408837250,NA
408865749,NA
408893303,NA
408963908,NA
408967263,NA
409034873,NA
409142981,NA
409219284,NA
409287760,NA
409297009,NA
409299468,NA
409440914,NA
409484664,NA
409565819,NA
409578978,NA
409584406,NA
409596244,3886
409611258,NA
409691169,NA
409758588,NA
409763299,NA
409769064,NA
409852878,NA
409877081,NA
409881950,NA
409915329,NA
409917622,NA
410004964,NA
410078125,NA
410095996,7500
410102578,1464
410116867,NA
410135776,1344
410224042,NA
410281158,NA
410288187,NA
410336473,1000
410360358,NA
410362248,NA
410362636,NA
410441737,NA
410495261,NA
410508014,NA
410511661,NA
410516967,NA
410518310,NA
410597488,8000
410633820,NA
410644447,16614
410675466,NA
410763809,611
410790901,NA
410806129,NA
410823967,NA
410881080,NA
410882864,NA
410882880,48000
410898209,NA
410936991,36
410969943,1900
410971584,1687
411068927,NA
411199151,NA
411290513,NA
411361520,3330
411383052,NA
411412661,NA
411423957,NA
411460298,NA
411467749,NA
411486731,NA
411593171,NA
411690035,NA
411699598,NA
411709017,NA
411789134,NA
411795610,36553
411838410,NA
411889793,NA
411919574,NA
411959968,NA
411995111,NA
412026288,NA
412053761,NA
412056608,NA
412069031,NA
412128365,82457
412148538,NA
412150559,NA
412163651,NA
412245029,NA
412258626,NA
412260119,NA
412262321,NA
412268203,1476
412351603,1875
412481301,NA
412524928,NA
412530008,NA
412549354,NA
412612335,NA
412626491,NA
412628190,4200
412722159,NA
412732190,NA
412796328,NA
412848384,NA
412879306,NA
412888042,NA
412923039,NA
413036336,NA
413081936,NA
413096546,NA
413137530,NA
413137936,NA
413142696,NA
413157280,NA
413158858,NA
413210212,NA
413219692,NA
413278680,NA
413393216,NA
413455569,NA
413488784,NA
413489022,NA
413543570,NA
413600206,1050
413617531,NA
413679606,NA
413724923,NA
413822057,NA
413848102,NA
413916966,NA
413933458,NA
413958737,NA
414010512,NA
414089011,NA
414108043,NA
414201780,NA
414240010,NA
414265405,NA
414298372,NA
414417485,NA
414419036,1250
414474171,1659
414484444,NA
414514224,NA
414559351,NA
414560862,1893
414599506,NA
414599621,NA
414607176,NA
414614016,NA
414623082,NA
414634675,1375
414759662,NA
414761445,NA
414771378,NA
414797134,NA
414806703,NA
414807206,NA
414842534,NA
414890574,NA
414946772,NA
414953653,NA
414967042,NA
414992560,22563
415021658,NA
415088467,NA
415088863,NA
415089242,NA
415103233,NA
415148402,NA
415173111,NA
415197151,NA
